time;logger;level;message;exception
2012-03-29 09:34:11.7214;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 41, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:34:22.0465;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-2', update: False, ;
2012-03-29 09:34:22.0465;Raven.Database.DocumentDatabase;Debug;Put document products-2 with etag 00000000-0000-0500-0000-000000000018;
2012-03-29 09:34:22.0465;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 42 because: PUT products-2;
2012-03-29 09:34:22.0465;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0502551;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 42, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:34:22.0485;Raven.Database.Server.HttpServer;Debug;Request #  70: POST    -    51 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:34:22.0485;Raven.Database.Server.HttpServer;Debug;"	PUT products-2
";
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000016;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000018, 29-03-2012 07:34:22;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductPriceIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000016;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000018, 29-03-2012 07:34:22;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductTotalPricePerCategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000016;
2012-03-29 09:34:22.0485;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000016;
2012-03-29 09:34:22.1085;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductPriceIndex. (products-2);
2012-03-29 09:34:22.1085;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (products-2);
2012-03-29 09:34:22.1085;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductTotalPricePerCategoryIndex. (products-2);
2012-03-29 09:34:22.1085;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-2 result in index ProductPriceIndex gave document: 	__document_id IS: products-2
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:34:22.1085;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-2': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:34:22.1085;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-2 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-2
	Tag I-: Products
	LastModified I-: 20120329073422008
";
2012-03-29 09:34:22.1245;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 1 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.1415;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for ProductPriceIndex;
2012-03-29 09:34:22.1415;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 09:34:22.1445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-3', update: False, ;
2012-03-29 09:34:22.1445;Raven.Database.DocumentDatabase;Debug;Put document products-3 with etag 00000000-0000-0500-0000-000000000019;
2012-03-29 09:34:22.1445;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 43 because: PUT products-3;
2012-03-29 09:34:22.1445;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0944412;
2012-03-29 09:34:22.1445;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 2 mapped results for keys [categories-1] for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.1445;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.1445;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000531 with 2 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.1445;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 2468
	Total_Range IS: 2468
";
2012-03-29 09:34:22.1445;Raven.Database.Server.HttpServer;Debug;Request #  71: POST    -    95 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:34:22.1445;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 44 because: WORK BY IndexingExecuter;
2012-03-29 09:34:22.1445;Raven.Database.Server.HttpServer;Debug;"	PUT products-3
";
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000018;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000019, 29-03-2012 07:34:22;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000019, 29-03-2012 07:34:22;
2012-03-29 09:34:22.1665;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0174427 with 2 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductTotalPricePerCategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000018;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductPriceIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000018;
2012-03-29 09:34:22.1665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000018;
2012-03-29 09:34:22.1805;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-4', update: False, ;
2012-03-29 09:34:22.1805;Raven.Database.DocumentDatabase;Debug;Put document products-4 with etag 00000000-0000-0500-0000-00000000001b;
2012-03-29 09:34:22.1805;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductPriceIndex. (products-3);
2012-03-29 09:34:22.1805;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductTotalPricePerCategoryIndex. (products-3);
2012-03-29 09:34:22.1805;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (products-3);
2012-03-29 09:34:22.1805;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-3 result in index ProductPriceIndex gave document: 	__document_id IS: products-3
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:34:22.1805;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-3 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-3
	Tag I-: Products
	LastModified I-: 20120329073422108
";
2012-03-29 09:34:22.1805;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-3': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:34:22.1805;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 45 because: WORK BY ReducingExecuter;
2012-03-29 09:34:22.1805;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 46 because: PUT products-4;
2012-03-29 09:34:22.1805;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0266325;
2012-03-29 09:34:22.1885;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 1 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.1885;Raven.Database.Server.HttpServer;Debug;Request #  72: POST    -    32 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:34:22.1885;Raven.Database.Server.HttpServer;Debug;"	PUT products-4
";
2012-03-29 09:34:22.1885;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 46, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:34:22.2075;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for ProductPriceIndex;
2012-03-29 09:34:22.2075;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 09:34:22.2655;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 47 because: WORK BY IndexingExecuter;
2012-03-29 09:34:22.2665;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 2 mapped results for keys [categories-1] for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.2665;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.2665;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0000692 with 3 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.2665;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 3702
	Total_Range IS: 3702
";
2012-03-29 09:34:22.2665;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1;
2012-03-29 09:34:22.2665;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0123873 with 3 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.2825;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-5', update: False, ;
2012-03-29 09:34:22.2825;Raven.Database.DocumentDatabase;Debug;Put document products-5 with etag 00000000-0000-0500-0000-00000000001d;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000019;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-00000000001b, 29-03-2012 07:34:22;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductPriceIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000019;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: ProductTotalPricePerCategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000019;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-00000000001b, 29-03-2012 07:34:22;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000019;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 48 because: PUT products-5;
2012-03-29 09:34:22.2825;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0768746;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 49 because: WORK BY ReducingExecuter;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductPriceIndex. (products-4);
2012-03-29 09:34:22.2825;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-4 result in index ProductPriceIndex gave document: 	__document_id IS: products-4
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 09:34:22.2825;Raven.Database.Server.HttpServer;Debug;Request #  73: POST    -    79 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductTotalPricePerCategoryIndex. (products-4);
2012-03-29 09:34:22.2825;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (products-4);
2012-03-29 09:34:22.2825;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-4
	Tag I-: Products
	LastModified I-: 20120329073422167
";
2012-03-29 09:34:22.2825;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-4': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 1234
}'";
2012-03-29 09:34:22.3015;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 49, for: ReducingExecuter, will wait for additional work;
2012-03-29 09:34:22.2825;Raven.Database.Server.HttpServer;Debug;"	PUT products-5
";
2012-03-29 09:34:22.3185;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for ProductPriceIndex;
2012-03-29 09:34:22.3185;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 1 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.3185;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 09:34:22.3515;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 50 because: WORK BY IndexingExecuter;
2012-03-29 09:34:22.3515;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-6', update: False, ;
2012-03-29 09:34:22.3515;Raven.Database.DocumentDatabase;Debug;Put document products-6 with etag 00000000-0000-0500-0000-00000000001f;
2012-03-29 09:34:22.3515;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 51 because: PUT products-6;
2012-03-29 09:34:22.3515;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0493627;
2012-03-29 09:34:22.3515;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 2 mapped results for keys [categories-1] for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.3515;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.3515;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0001189 with 4 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 09:34:22.3515;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 4936
	Total_Range IS: 4936
";
2012-03-29 09:34:22.3515;Raven.Database.Server.HttpServer;Debug;Request #  74: POST    -    51 ms - <default>  - 200 - /bulk_docs;
2012-03-29 09:34:22.3515;Raven.Database.Server.HttpServer;Debug;"	PUT products-6
";
